Source: https://www.open.nrw/dataset/jahresubersicht-der-dauerzahlstellen-radverkehr-seit-2012-d;;;;;
;;;;;
location;latitude;longitude;;;
05.10.2021;11:30:00;10;7;22;22
05.10.2021;11:45:00;9;11;30;10
05.10.2021;12:00:00;4;6;30;16
05.10.2021;12:15:00;6;13;33;50
05.10.2021;12:30:00;9;6;28;17
05.10.2021;12:45:00;12;9;22;24
05.10.2021;13:00:00;6;3;36;18
05.10.2021;13:15:00;10;9;28;29
05.10.2021;13:30:00;9;10;48;27
05.10.2021;13:45:00;8;9;33;15
05.10.2021;14:00:00;12;2;47;44
05.10.2021;14:15:00;11;11;45;23
05.10.2021;14:30:00;5;12;38;20
05.10.2021;14:45:00;12;8;39;22
05.10.2021;15:00:00;6;8;24;23
05.10.2021;15:15:00;7;11;40;9
05.10.2021;15:30:00;1;8;26;9
05.10.2021;15:45:00;5;4;41;15
05.10.2021;16:00:00;8;18;26;12
05.10.2021;16:15:00;7;11;24;14
05.10.2021;16:30:00;10;6;23;27
05.10.2021;16:45:00;12;10;24;9
05.10.2021;17:00:00;12;8;21;9
05.10.2021;17:15:00;4;10;18;9
05.10.2021;17:30:00;6;8;26;13
05.10.2021;17:45:00;6;13;34;14
05.10.2021;18:00:00;4;6;22;18
05.10.2021;18:15:00;9;6;21;14
05.10.2021;18:30:00;9;11;31;21
05.10.2021;18:45:00;7;5;30;22
05.10.2021;19:00:00;2;3;20;16
05.10.2021;19:15:00;5;6;20;9
05.10.2021;19:30:00;4;4;20;13
05.10.2021;19:45:00;0;7;19;5
05.10.2021;20:00:00;5;2;15;12
05.10.2021;20:15:00;4;1;12;11
05.10.2021;20:30:00;5;2;7;5
05.10.2021;20:45:00;1;1;8;5
05.10.2021;21:00:00;3;1;9;5
05.10.2021;21:15:00;0;1;5;8
05.10.2021;21:30:00;3;4;8;6
05.10.2021;21:45:00;1;0;6;8
05.10.2021;22:00:00;0;1;6;9
05.10.2021;22:15:00;2;0;10;2
05.10.2021;22:30:00;0;0;3;7
05.10.2021;22:45:00;0;1;6;5
05.10.2021;23:00:00;1;1;4;3
05.10.2021;23:15:00;0;1;1;2
05.10.2021;23:30:00;0;1;2;3
05.10.2021;23:45:00;0;0;5;3
06.10.2021;00:00:00;0;0;3;1
06.10.2021;00:15:00;0;1;4;0
06.10.2021;00:30:00;0;3;1;2
06.10.2021;00:45:00;0;0;1;0
06.10.2021;01:00:00;0;0;3;0
06.10.2021;01:15:00;0;0;2;0
06.10.2021;01:30:00;0;0;1;2
06.10.2021;01:45:00;0;0;0;0
06.10.2021;02:00:00;0;0;1;0
06.10.2021;02:15:00;0;0;0;0
06.10.2021;02:30:00;0;0;0;0
06.10.2021;02:45:00;0;0;2;0
06.10.2021;03:00:00;0;0;3;1
06.10.2021;03:15:00;0;2;0;2
06.10.2021;03:30:00;0;0;0;0
06.10.2021;03:45:00;0;0;0;0
06.10.2021;04:00:00;0;1;1;0
06.10.2021;04:15:00;0;0;0;0
06.10.2021;04:30:00;0;0;1;1
06.10.2021;04:45:00;0;1;0;0
06.10.2021;05:00:00;2;0;2;2
06.10.2021;05:15:00;6;2;2;0
06.10.2021;05:30:00;2;5;5;2
06.10.2021;05:45:00;9;1;3;0
06.10.2021;06:00:00;6;3;7;4
06.10.2021;06:15:00;4;7;5;1
06.10.2021;06:30:00;5;8;9;1
06.10.2021;06:45:00;13;3;6;3
06.10.2021;07:00:00;10;9;5;8
06.10.2021;07:15:00;21;7;16;14
06.10.2021;07:30:00;11;10;39;24
06.10.2021;07:45:00;13;9;50;48
06.10.2021;08:00:00;15;7;33;11
06.10.2021;08:15:00;9;5;25;25
06.10.2021;08:30:00;5;4;22;17
06.10.2021;08:45:00;9;3;28;7
06.10.2021;09:00:00;1;1;21;7
06.10.2021;09:15:00;0;2;12;6
06.10.2021;09:30:00;0;2;13;4
06.10.2021;09:45:00;2;2;12;9
06.10.2021;10:00:00;4;0;13;7
06.10.2021;10:15:00;6;2;4;9
06.10.2021;10:30:00;0;0;13;11
06.10.2021;10:45:00;1;3;10;5
06.10.2021;11:00:00;1;1;11;13
06.10.2021;11:15:00;1;1;11;5
06.10.2021;11:30:00;1;2;9;6
06.10.2021;11:45:00;2;2;6;17
06.10.2021;12:00:00;2;1;12;16
06.10.2021;12:15:00;3;0;8;7
06.10.2021;12:30:00;0;2;9;11
06.10.2021;12:45:00;0;1;11;13
06.10.2021;13:00:00;4;5;10;9
06.10.2021;13:15:00;4;3;16;11
06.10.2021;13:30:00;2;8;19;9
06.10.2021;13:45:00;6;5;15;10
06.10.2021;14:00:00;4;5;19;26
06.10.2021;14:15:00;6;2;26;40
06.10.2021;14:30:00;4;5;20;11
06.10.2021;14:45:00;6;6;17;18
06.10.2021;15:00:00;3;1;11;18
06.10.2021;15:15:00;8;4;14;14
06.10.2021;15:30:00;4;6;17;14
06.10.2021;15:45:00;5;6;26;16
06.10.2021;16:00:00;6;10;18;10
06.10.2021;16:15:00;7;5;14;12
06.10.2021;16:30:00;5;8;20;13
06.10.2021;16:45:00;10;6;30;16
06.10.2021;17:00:00;3;15;22;12
06.10.2021;17:15:00;9;8;18;14
06.10.2021;17:30:00;10;8;17;13
06.10.2021;17:45:00;5;8;26;23
06.10.2021;18:00:00;5;8;18;18
06.10.2021;18:15:00;7;5;19;26
06.10.2021;18:30:00;2;4;31;13
06.10.2021;18:45:00;7;3;20;12
06.10.2021;19:00:00;1;6;19;13
06.10.2021;19:15:00;1;2;12;5
06.10.2021;19:30:00;5;0;18;8
06.10.2021;19:45:00;2;1;13;7
06.10.2021;20:00:00;2;1;15;5
06.10.2021;20:15:00;1;2;12;9
06.10.2021;20:30:00;3;1;4;1
06.10.2021;20:45:00;0;0;5;7
06.10.2021;21:00:00;1;3;8;9
06.10.2021;21:15:00;1;3;11;6
06.10.2021;21:30:00;1;2;5;5
06.10.2021;21:45:00;2;2;7;4
06.10.2021;22:00:00;0;2;4;3
06.10.2021;22:15:00;0;0;5;3
06.10.2021;22:30:00;1;0;7;2
06.10.2021;22:45:00;0;2;4;3
06.10.2021;23:00:00;1;0;2;3
06.10.2021;23:15:00;0;4;4;3
06.10.2021;23:30:00;0;0;6;2
06.10.2021;23:45:00;0;0;4;0
07.10.2021;00:00:00;1;0;1;2
07.10.2021;00:15:00;0;0;2;0
07.10.2021;00:30:00;0;1;2;1
07.10.2021;00:45:00;0;0;1;1
07.10.2021;01:00:00;0;2;0;1
07.10.2021;01:15:00;0;0;0;0
07.10.2021;01:30:00;0;0;3;0
07.10.2021;01:45:00;0;0;0;1
07.10.2021;02:00:00;0;0;2;4
07.10.2021;02:15:00;0;0;0;1
07.10.2021;02:30:00;0;0;0;0
07.10.2021;02:45:00;0;0;0;5
07.10.2021;03:00:00;0;0;1;2
07.10.2021;03:15:00;0;1;0;1
07.10.2021;03:30:00;0;0;0;0
07.10.2021;03:45:00;0;0;0;0
07.10.2021;04:00:00;0;1;0;0
07.10.2021;04:15:00;0;0;0;0
07.10.2021;04:30:00;0;0;0;1
07.10.2021;04:45:00;0;0;2;1
07.10.2021;05:00:00;2;3;1;3
07.10.2021;05:15:00;5;1;1;2
07.10.2021;05:30:00;2;5;6;1
07.10.2021;05:45:00;6;1;4;2
07.10.2021;06:00:00;4;9;8;3
07.10.2021;06:15:00;3;9;5;2
07.10.2021;06:30:00;11;5;9;2
07.10.2021;06:45:00;6;5;11;12
07.10.2021;07:00:00;14;7;13;11
07.10.2021;07:15:00;23;7;22;14
07.10.2021;07:30:00;24;19;43;34
07.10.2021;07:45:00;21;14;49;46
07.10.2021;08:00:00;23;9;45;26
07.10.2021;08:15:00;22;6;50;45
07.10.2021;08:30:00;16;13;57;34
07.10.2021;08:45:00;9;11;42;29
07.10.2021;09:00:00;15;4;34;21
07.10.2021;09:15:00;6;7;29;13
07.10.2021;09:30:00;6;6;27;20
07.10.2021;09:45:00;4;9;25;10
07.10.2021;10:00:00;8;2;23;16
07.10.2021;10:15:00;4;3;18;14
07.10.2021;10:30:00;7;4;26;17
07.10.2021;10:45:00;3;5;22;21
07.10.2021;11:00:00;4;7;12;24
07.10.2021;11:15:00;3;10;23;22
07.10.2021;11:30:00;4;6;20;21
07.10.2021;11:45:00;4;7;50;23
07.10.2021;12:00:00;12;7;34;29
07.10.2021;12:15:00;9;10;46;54
07.10.2021;12:30:00;3;7;43;20
07.10.2021;12:45:00;6;15;35;20
07.10.2021;13:00:00;9;8;30;21
07.10.2021;13:15:00;7;9;40;29
07.10.2021;13:30:00;8;7;37;19
07.10.2021;13:45:00;10;7;22;31
07.10.2021;14:00:00;7;5;51;31
07.10.2021;14:15:00;7;8;45;30
07.10.2021;14:30:00;6;10;35;24
07.10.2021;14:45:00;12;9;41;24
07.10.2021;15:00:00;13;21;24;26
07.10.2021;15:15:00;10;15;38;17
07.10.2021;15:30:00;13;14;44;25
07.10.2021;15:45:00;5;18;46;31
07.10.2021;16:00:00;14;26;51;21
07.10.2021;16:15:00;17;19;58;32
07.10.2021;16:30:00;19;19;40;25
07.10.2021;16:45:00;16;14;34;31
07.10.2021;17:00:00;17;19;41;26
07.10.2021;17:15:00;15;22;54;44
07.10.2021;17:30:00;12;17;46;32
07.10.2021;17:45:00;18;17;51;44
07.10.2021;18:00:00;19;9;56;38
07.10.2021;18:15:00;14;26;55;34
07.10.2021;18:30:00;17;17;64;27
07.10.2021;18:45:00;10;17;41;28
07.10.2021;19:00:00;11;14;41;16
07.10.2021;19:15:00;14;16;50;20
07.10.2021;19:30:00;9;8;38;25
07.10.2021;19:45:00;8;7;26;21
07.10.2021;20:00:00;5;2;20;18
07.10.2021;20:15:00;3;2;16;14
07.10.2021;20:30:00;6;1;17;5
07.10.2021;20:45:00;0;7;14;10
07.10.2021;21:00:00;1;3;8;7
07.10.2021;21:15:00;0;2;11;12
07.10.2021;21:30:00;5;4;21;12
07.10.2021;21:45:00;1;1;13;8
07.10.2021;22:00:00;0;0;7;4
07.10.2021;22:15:00;1;0;10;11
07.10.2021;22:30:00;0;1;11;11
07.10.2021;22:45:00;4;0;7;5
07.10.2021;23:00:00;1;1;5;7
07.10.2021;23:15:00;2;2;1;5
07.10.2021;23:30:00;0;1;8;4
07.10.2021;23:45:00;0;0;7;1
08.10.2021;00:00:00;0;0;6;6
08.10.2021;00:15:00;0;0;4;1
08.10.2021;00:30:00;0;1;3;1
08.10.2021;00:45:00;0;0;2;3
08.10.2021;01:00:00;0;0;0;2
08.10.2021;01:15:00;0;0;1;2
08.10.2021;01:30:00;0;0;1;1
08.10.2021;01:45:00;2;0;0;0
08.10.2021;02:00:00;0;0;0;0
08.10.2021;02:15:00;0;1;0;1
08.10.2021;02:30:00;0;0;2;3
08.10.2021;02:45:00;0;0;3;1
08.10.2021;03:00:00;0;0;2;2
08.10.2021;03:15:00;0;0;0;2
08.10.2021;03:30:00;0;0;0;0
08.10.2021;03:45:00;0;0;0;1
08.10.2021;04:00:00;1;0;0;1
08.10.2021;04:15:00;0;0;0;6
08.10.2021;04:30:00;0;1;0;1
08.10.2021;04:45:00;0;1;2;1
08.10.2021;05:00:00;1;1;3;1
08.10.2021;05:15:00;6;4;2;4
08.10.2021;05:30:00;4;3;8;0
08.10.2021;05:45:00;5;1;6;11
08.10.2021;06:00:00;3;6;5;1
08.10.2021;06:15:00;8;10;7;4
08.10.2021;06:30:00;3;10;10;5
08.10.2021;06:45:00;14;4;16;10
08.10.2021;07:00:00;17;11;11;11
08.10.2021;07:15:00;12;6;25;6
08.10.2021;07:30:00;18;13;49;34
08.10.2021;07:45:00;21;12;47;46
08.10.2021;08:00:00;17;16;36;25
08.10.2021;08:15:00;16;8;41;27
08.10.2021;08:30:00;13;1;46;38
08.10.2021;08:45:00;13;11;55;27
08.10.2021;09:00:00;6;4;34;17
08.10.2021;09:15:00;7;8;19;44
08.10.2021;09:30:00;9;9;30;23
08.10.2021;09:45:00;5;4;30;21
08.10.2021;10:00:00;5;6;26;43
08.10.2021;10:15:00;5;5;25;19
08.10.2021;10:30:00;5;12;38;21
08.10.2021;10:45:00;3;4;27;24
08.10.2021;11:00:00;6;5;23;15
08.10.2021;11:15:00;8;9;21;28
08.10.2021;11:30:00;9;13;34;14
08.10.2021;11:45:00;10;15;32;21
08.10.2021;12:00:00;8;10;38;26
08.10.2021;12:15:00;15;17;35;54
08.10.2021;12:30:00;12;12;42;35
08.10.2021;12:45:00;17;15;40;34
08.10.2021;13:00:00;12;21;42;32
08.10.2021;13:15:00;18;13;42;17
08.10.2021;13:30:00;4;8;37;32
08.10.2021;13:45:00;9;13;53;30
08.10.2021;14:00:00;17;14;47;50
08.10.2021;14:15:00;10;23;48;34
08.10.2021;14:30:00;24;27;45;27
08.10.2021;14:45:00;23;20;46;33
08.10.2021;15:00:00;24;23;44;23
08.10.2021;15:15:00;22;21;53;33
08.10.2021;15:30:00;34;30;64;32
08.10.2021;15:45:00;9;23;43;41
08.10.2021;16:00:00;16;29;43;27
08.10.2021;16:15:00;19;32;56;47
08.10.2021;16:30:00;22;21;52;40
08.10.2021;16:45:00;20;24;46;34
08.10.2021;17:00:00;16;21;45;29
08.10.2021;17:15:00;17;11;58;31
08.10.2021;17:30:00;19;23;52;37
08.10.2021;17:45:00;17;39;60;36
08.10.2021;18:00:00;16;18;47;25
08.10.2021;18:15:00;26;14;50;43
08.10.2021;18:30:00;7;12;37;38
08.10.2021;18:45:00;9;7;40;31
08.10.2021;19:00:00;5;17;39;28
08.10.2021;19:15:00;5;9;30;16
08.10.2021;19:30:00;6;8;24;16
08.10.2021;19:45:00;5;2;26;21
08.10.2021;20:00:00;3;5;24;9
08.10.2021;20:15:00;4;3;12;15
08.10.2021;20:30:00;7;1;19;17
08.10.2021;20:45:00;1;6;23;7
08.10.2021;21:00:00;0;1;10;11
08.10.2021;21:15:00;6;2;17;9
08.10.2021;21:30:00;1;3;11;7
08.10.2021;21:45:00;2;0;13;2
08.10.2021;22:00:00;2;2;13;4
08.10.2021;22:15:00;3;2;9;11
08.10.2021;22:30:00;1;1;4;11
08.10.2021;22:45:00;0;0;8;5
08.10.2021;23:00:00;2;0;10;8
08.10.2021;23:15:00;0;1;8;3
08.10.2021;23:30:00;0;1;10;12
08.10.2021;23:45:00;0;3;6;12
09.10.2021;00:00:00;0;1;7;3
09.10.2021;00:15:00;0;0;9;16
09.10.2021;00:30:00;0;0;7;8
09.10.2021;00:45:00;0;0;0;3
09.10.2021;01:00:00;2;0;4;3
09.10.2021;01:15:00;0;0;2;0
09.10.2021;01:30:00;0;3;2;5
09.10.2021;01:45:00;0;0;2;3
09.10.2021;02:00:00;0;0;5;2
09.10.2021;02:15:00;0;0;2;0
09.10.2021;02:30:00;0;0;2;2
09.10.2021;02:45:00;0;0;2;2
09.10.2021;03:00:00;0;2;2;0
09.10.2021;03:15:00;0;1;1;7
09.10.2021;03:30:00;0;0;0;3
09.10.2021;03:45:00;0;1;1;1
09.10.2021;04:00:00;0;0;4;2
09.10.2021;04:15:00;0;1;0;2
09.10.2021;04:30:00;0;1;0;0
09.10.2021;04:45:00;0;0;1;1
09.10.2021;05:00:00;0;0;0;1
09.10.2021;05:15:00;0;0;0;4
09.10.2021;05:30:00;0;1;2;1
09.10.2021;05:45:00;0;1;1;0
09.10.2021;06:00:00;3;0;1;0
09.10.2021;06:15:00;0;1;3;8
09.10.2021;06:30:00;0;0;1;1
09.10.2021;06:45:00;2;0;0;1
09.10.2021;07:00:00;1;2;4;6
09.10.2021;07:15:00;0;1;1;2
09.10.2021;07:30:00;1;2;8;6
09.10.2021;07:45:00;0;0;6;22
09.10.2021;08:00:00;2;6;6;1
09.10.2021;08:15:00;2;1;2;6
09.10.2021;08:30:00;7;3;11;20
09.10.2021;08:45:00;1;1;14;5
09.10.2021;09:00:00;4;1;11;4
09.10.2021;09:15:00;2;12;21;21
09.10.2021;09:30:00;8;5;13;18
09.10.2021;09:45:00;6;19;17;26
09.10.2021;10:00:00;6;13;28;26
09.10.2021;10:15:00;12;15;25;15
09.10.2021;10:30:00;4;14;21;21
09.10.2021;10:45:00;7;15;30;18
09.10.2021;11:00:00;11;19;23;17
09.10.2021;11:15:00;20;18;18;31
09.10.2021;11:30:00;15;25;22;29
09.10.2021;11:45:00;21;28;29;41
09.10.2021;12:00:00;30;36;45;37
09.10.2021;12:15:00;31;25;47;33
09.10.2021;12:30:00;19;27;30;40
09.10.2021;12:45:00;25;45;47;48
09.10.2021;13:00:00;22;45;41;21
09.10.2021;13:15:00;39;40;66;52
09.10.2021;13:30:00;26;34;37;66
09.10.2021;13:45:00;24;19;38;54
09.10.2021;14:00:00;31;48;66;30
09.10.2021;14:15:00;35;38;43;38
09.10.2021;14:30:00;35;37;54;47
09.10.2021;14:45:00;39;54;68;37
09.10.2021;15:00:00;28;22;56;54
09.10.2021;15:15:00;36;50;72;48
09.10.2021;15:30:00;37;35;48;51
09.10.2021;15:45:00;27;37;52;59
09.10.2021;16:00:00;35;44;61;50
09.10.2021;16:15:00;33;28;54;51
09.10.2021;16:30:00;32;34;58;33
09.10.2021;16:45:00;25;34;66;34
09.10.2021;17:00:00;16;39;54;28
09.10.2021;17:15:00;18;27;56;45
09.10.2021;17:30:00;24;15;67;46
09.10.2021;17:45:00;14;15;54;34
09.10.2021;18:00:00;22;35;53;28
09.10.2021;18:15:00;18;12;36;31
09.10.2021;18:30:00;7;10;51;19
09.10.2021;18:45:00;3;14;38;41
09.10.2021;19:00:00;10;12;40;33
09.10.2021;19:15:00;4;2;40;28
09.10.2021;19:30:00;12;3;26;19
09.10.2021;19:45:00;1;1;24;9
09.10.2021;20:00:00;2;5;17;11
09.10.2021;20:15:00;0;2;11;13
09.10.2021;20:30:00;3;0;9;14
09.10.2021;20:45:00;1;2;13;8
09.10.2021;21:00:00;5;3;8;8
09.10.2021;21:15:00;3;2;9;8
09.10.2021;21:30:00;0;0;4;7
09.10.2021;21:45:00;2;0;11;7
09.10.2021;22:00:00;0;1;4;9
09.10.2021;22:15:00;0;0;12;10
09.10.2021;22:30:00;2;0;7;8
09.10.2021;22:45:00;2;4;15;6
09.10.2021;23:00:00;0;0;4;11
09.10.2021;23:15:00;0;0;6;11
09.10.2021;23:30:00;1;3;9;7
09.10.2021;23:45:00;0;0;7;6
10.10.2021;00:00:00;0;1;3;5
10.10.2021;00:15:00;3;1;4;2
10.10.2021;00:30:00;0;7;4;9
10.10.2021;00:45:00;0;1;3;6
10.10.2021;01:00:00;0;0;0;2
10.10.2021;01:15:00;0;0;2;4
10.10.2021;01:30:00;1;0;2;7
10.10.2021;01:45:00;0;1;3;2
10.10.2021;02:00:00;0;0;3;1
10.10.2021;02:15:00;0;0;2;0
10.10.2021;02:30:00;0;0;3;1
10.10.2021;02:45:00;0;0;4;0
10.10.2021;03:00:00;1;0;5;0
10.10.2021;03:15:00;0;0;1;1
10.10.2021;03:30:00;0;0;1;1
10.10.2021;03:45:00;1;0;0;2
10.10.2021;04:00:00;0;0;1;0
10.10.2021;04:15:00;0;0;2;0
10.10.2021;04:30:00;0;0;0;0
10.10.2021;04:45:00;0;0;2;2
10.10.2021;05:00:00;0;0;1;1
10.10.2021;05:15:00;0;0;0;1
10.10.2021;05:30:00;1;0;1;1
10.10.2021;05:45:00;1;0;1;0
10.10.2021;06:00:00;1;0;0;1
10.10.2021;06:15:00;0;0;1;2
10.10.2021;06:30:00;0;0;1;0
10.10.2021;06:45:00;2;0;2;0
10.10.2021;07:00:00;0;0;2;1
10.10.2021;07:15:00;0;0;1;1
10.10.2021;07:30:00;1;1;2;1
10.10.2021;07:45:00;1;1;4;2
10.10.2021;08:00:00;2;5;5;3
10.10.2021;08:15:00;7;8;1;2
10.10.2021;08:30:00;3;4;6;3
10.10.2021;08:45:00;15;3;3;2
10.10.2021;09:00:00;3;3;9;1
10.10.2021;09:15:00;0;3;12;7
10.10.2021;09:30:00;1;6;12;5
10.10.2021;09:45:00;10;6;8;6
10.10.2021;10:00:00;9;9;16;14
10.10.2021;10:15:00;19;20;13;10
10.10.2021;10:30:00;3;18;19;12
10.10.2021;10:45:00;10;15;20;24
10.10.2021;11:00:00;28;19;24;14
10.10.2021;11:15:00;15;26;21;19
10.10.2021;11:30:00;18;41;34;18
10.10.2021;11:45:00;15;30;31;19
10.10.2021;12:00:00;19;22;19;16
10.10.2021;12:15:00;17;36;29;16
10.10.2021;12:30:00;33;42;24;25
10.10.2021;12:45:00;19;40;40;21
10.10.2021;13:00:00;33;43;32;19
10.10.2021;13:15:00;31;56;35;23
10.10.2021;13:30:00;22;45;35;31
10.10.2021;13:45:00;25;34;40;30
10.10.2021;14:00:00;19;27;46;28
10.10.2021;14:15:00;48;32;54;21
10.10.2021;14:30:00;31;47;43;35
10.10.2021;14:45:00;41;29;54;31
10.10.2021;15:00:00;27;25;24;42
10.10.2021;15:15:00;31;26;42;37
10.10.2021;15:30:00;15;52;54;41
10.10.2021;15:45:00;26;36;38;44
10.10.2021;16:00:00;59;33;36;31
10.10.2021;16:15:00;32;19;35;25
10.10.2021;16:30:00;18;22;43;22
10.10.2021;16:45:00;33;32;34;42
10.10.2021;17:00:00;28;20;27;25
10.10.2021;17:15:00;27;40;36;28
10.10.2021;17:30:00;11;24;41;26
10.10.2021;17:45:00;15;13;41;36
10.10.2021;18:00:00;17;7;34;25
10.10.2021;18:15:00;24;18;43;28
10.10.2021;18:30:00;17;17;29;22
10.10.2021;18:45:00;11;7;14;18
10.10.2021;19:00:00;5;6;22;12
10.10.2021;19:15:00;5;3;16;14
10.10.2021;19:30:00;2;2;7;10
10.10.2021;19:45:00;3;5;24;10
10.10.2021;20:00:00;1;1;12;12
10.10.2021;20:15:00;1;0;8;3
10.10.2021;20:30:00;5;0;4;7
10.10.2021;20:45:00;0;1;4;6
10.10.2021;21:00:00;0;4;9;5
10.10.2021;21:15:00;0;2;6;4
10.10.2021;21:30:00;1;0;5;1
10.10.2021;21:45:00;2;0;4;4
10.10.2021;22:00:00;0;1;6;3
10.10.2021;22:15:00;0;0;10;3
10.10.2021;22:30:00;0;0;6;3
10.10.2021;22:45:00;0;1;5;3
10.10.2021;23:00:00;0;0;2;2
10.10.2021;23:15:00;0;0;1;1
10.10.2021;23:30:00;0;0;5;2
10.10.2021;23:45:00;0;0;4;1
11.10.2021;00:00:00;0;0;1;1
11.10.2021;00:15:00;0;0;0;1
11.10.2021;00:30:00;0;0;0;0
11.10.2021;00:45:00;0;0;1;2
11.10.2021;01:00:00;0;0;0;4
11.10.2021;01:15:00;0;0;1;0
11.10.2021;01:30:00;0;0;0;0
11.10.2021;01:45:00;0;0;0;0
11.10.2021;02:00:00;0;0;0;0
11.10.2021;02:15:00;0;0;0;0
11.10.2021;02:30:00;0;0;0;0
11.10.2021;02:45:00;0;0;0;0
11.10.2021;03:00:00;0;1;1;1
11.10.2021;03:15:00;0;0;0;0
11.10.2021;03:30:00;0;0;0;1
11.10.2021;03:45:00;0;0;0;0
11.10.2021;04:00:00;0;2;0;1
11.10.2021;04:15:00;0;1;0;1
11.10.2021;04:30:00;0;1;1;1
11.10.2021;04:45:00;0;1;0;0
11.10.2021;05:00:00;1;0;0;0
11.10.2021;05:15:00;3;1;4;3
11.10.2021;05:30:00;4;1;5;0
11.10.2021;05:45:00;3;2;5;3
11.10.2021;06:00:00;9;5;5;5
11.10.2021;06:15:00;6;6;4;2
11.10.2021;06:30:00;14;5;11;2
11.10.2021;06:45:00;6;4;14;9
11.10.2021;07:00:00;11;6;9;7
11.10.2021;07:15:00;16;6;26;9
11.10.2021;07:30:00;17;7;19;18
11.10.2021;07:45:00;17;12;33;15
11.10.2021;08:00:00;15;8;42;17
11.10.2021;08:15:00;19;6;29;22
11.10.2021;08:30:00;16;8;45;24
11.10.2021;08:45:00;10;8;45;33
11.10.2021;09:00:00;7;7;37;26
11.10.2021;09:15:00;6;7;21;8
11.10.2021;09:30:00;10;3;19;20
11.10.2021;09:45:00;9;3;16;11
11.10.2021;10:00:00;4;6;12;7
11.10.2021;10:15:00;1;8;19;9
11.10.2021;10:30:00;7;5;18;8
11.10.2021;10:45:00;3;4;10;13
11.10.2021;11:00:00;1;1;18;9
11.10.2021;11:15:00;0;8;9;17
11.10.2021;11:30:00;3;4;12;14
11.10.2021;11:45:00;6;9;26;16
11.10.2021;12:00:00;3;4;19;16
11.10.2021;12:15:00;2;3;27;13
11.10.2021;12:30:00;3;5;25;19
11.10.2021;12:45:00;4;5;22;16
11.10.2021;13:00:00;11;6;23;16
11.10.2021;13:15:00;3;6;31;16
11.10.2021;13:30:00;7;5;13;20
11.10.2021;13:45:00;6;2;29;10
11.10.2021;14:00:00;6;7;24;11
11.10.2021;14:15:00;10;26;33;27
11.10.2021;14:30:00;11;5;39;17
11.10.2021;14:45:00;6;11;26;14
11.10.2021;15:00:00;6;5;27;18
11.10.2021;15:15:00;14;11;19;22
11.10.2021;15:30:00;4;7;39;24
11.10.2021;15:45:00;11;6;28;27
11.10.2021;16:00:00;14;13;34;18
11.10.2021;16:15:00;9;19;39;26
11.10.2021;16:30:00;20;9;30;10
11.10.2021;16:45:00;8;17;34;23
11.10.2021;17:00:00;15;23;44;23
11.10.2021;17:15:00;19;11;55;24
11.10.2021;17:30:00;13;24;40;28
11.10.2021;17:45:00;8;8;46;17
11.10.2021;18:00:00;13;15;47;24
11.10.2021;18:15:00;16;11;43;17
11.10.2021;18:30:00;16;8;39;26
11.10.2021;18:45:00;5;12;34;18
11.10.2021;19:00:00;4;5;34;15
11.10.2021;19:15:00;7;10;26;13
11.10.2021;19:30:00;0;0;18;13
11.10.2021;19:45:00;0;7;12;10
11.10.2021;20:00:00;1;2;9;4
11.10.2021;20:15:00;4;3;11;10
11.10.2021;20:30:00;5;1;12;10
11.10.2021;20:45:00;1;1;7;7
11.10.2021;21:00:00;0;4;8;5
11.10.2021;21:15:00;2;2;15;13
11.10.2021;21:30:00;0;1;19;4
11.10.2021;21:45:00;1;1;9;5
11.10.2021;22:00:00;0;1;9;6
11.10.2021;22:15:00;1;2;3;8
11.10.2021;22:30:00;4;1;5;2
11.10.2021;22:45:00;1;1;6;2
11.10.2021;23:00:00;0;0;1;6
11.10.2021;23:15:00;3;0;1;9
11.10.2021;23:30:00;0;1;6;3
11.10.2021;23:45:00;0;1;2;3
12.10.2021;00:00:00;0;0;3;1
12.10.2021;00:15:00;0;0;1;3
12.10.2021;00:30:00;2;0;2;1
12.10.2021;00:45:00;0;0;2;1
12.10.2021;01:00:00;0;0;0;0
12.10.2021;01:15:00;0;1;1;0
12.10.2021;01:30:00;0;0;0;0
12.10.2021;01:45:00;0;0;0;1
12.10.2021;02:00:00;0;0;0;0
12.10.2021;02:15:00;0;0;0;0
12.10.2021;02:30:00;0;0;0;0
12.10.2021;02:45:00;0;0;0;0
12.10.2021;03:00:00;0;1;1;0
12.10.2021;03:15:00;0;0;0;1
12.10.2021;03:30:00;0;0;0;0
12.10.2021;03:45:00;0;1;0;0
12.10.2021;04:00:00;0;1;0;0
12.10.2021;04:15:00;0;1;0;0
12.10.2021;04:30:00;0;1;0;2
12.10.2021;04:45:00;0;0;0;0
12.10.2021;05:00:00;0;0;1;0
12.10.2021;05:15:00;3;5;1;2
12.10.2021;05:30:00;4;3;4;1
12.10.2021;05:45:00;3;3;4;2
12.10.2021;06:00:00;6;4;4;6
12.10.2021;06:15:00;4;5;5;1
12.10.2021;06:30:00;3;3;6;4
12.10.2021;06:45:00;6;2;16;5
12.10.2021;07:00:00;5;8;11;5
12.10.2021;07:15:00;15;7;17;12
12.10.2021;07:30:00;10;5;24;16
12.10.2021;07:45:00;14;12;25;11
12.10.2021;08:00:00;12;9;31;17
12.10.2021;08:15:00;7;5;23;22
12.10.2021;08:30:00;8;7;26;16
12.10.2021;08:45:00;10;3;39;16
12.10.2021;09:00:00;2;4;24;14
